"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,-17.647,11.865,1001.951976,-0.043791,0.034478,0.009386
8 Sep 2021 04:01:00.000,-20.261,13.968,1002.547719,-0.043280,0.035696,0.010436
8 Sep 2021 04:02:00.000,-22.842,16.151,1003.202107,-0.042675,0.037126,0.011337
8 Sep 2021 04:03:00.000,-25.383,18.426,1003.905745,-0.041966,0.038783,0.012075
8 Sep 2021 04:04:00.000,-27.879,20.808,1004.648543,-0.041140,0.040683,0.012640
8 Sep 2021 04:05:00.000,-30.321,23.312,1005.419855,-0.040184,0.042844,0.013024
8 Sep 2021 04:06:00.000,-32.701,25.953,1006.208638,-0.039081,0.045280,0.013221
8 Sep 2021 04:07:00.000,-35.010,28.750,1007.003607,-0.037813,0.048006,0.013230
8 Sep 2021 04:08:00.000,-37.238,31.719,1007.793401,-0.036359,0.051030,0.013049
8 Sep 2021 04:09:00.000,-39.372,34.878,1008.566742,-0.034697,0.054352,0.012682
8 Sep 2021 04:10:00.000,-41.399,38.246,1009.312597,-0.032802,0.057960,0.012135
8 Sep 2021 04:11:00.000,-43.305,41.838,1010.020335,-0.030649,0.061820,0.011414
8 Sep 2021 04:12:00.000,-45.074,45.668,1010.679875,-0.028215,0.065878,0.010531
8 Sep 2021 04:13:00.000,-46.687,49.746,1011.281833,-0.025481,0.070043,0.009498
8 Sep 2021 04:14:00.000,-48.127,54.073,1011.817648,-0.022434,0.074192,0.008330
8 Sep 2021 04:15:00.000,-49.375,58.646,1012.279705,-0.019073,0.078162,0.007044
8 Sep 2021 04:16:00.000,-50.411,63.447,1012.661442,-0.015411,0.081759,0.005658
8 Sep 2021 04:17:00.000,-51.220,68.447,1012.957439,-0.011481,0.084772,0.004191
8 Sep 2021 04:18:00.000,-51.785,73.605,1013.163496,-0.007333,0.086998,0.002665
8 Sep 2021 04:19:00.000,-52.097,78.869,1013.276690,-0.003038,0.088269,0.001101
8 Sep 2021 04:20:00.000,-52.149,84.178,1013.295415,0.001320,0.088483,-0.000478
8 Sep 2021 04:21:00.000,-51.939,89.467,1013.219405,0.005650,0.087622,-0.002051
8 Sep 2021 04:22:00.000,-51.473,94.674,1013.049739,0.009865,0.085756,-0.003594
8 Sep 2021 04:23:00.000,-50.759,99.742,1012.788823,0.013889,0.083030,-0.005087
8 Sep 2021 04:24:00.000,-49.810,104.626,1012.440360,0.017662,0.079638,-0.006507
8 Sep 2021 04:25:00.000,-48.644,109.291,1012.009295,0.021144,0.075791,-0.007835
8 Sep 2021 04:26:00.000,-47.277,113.717,1011.501750,0.024316,0.071692,-0.009052
8 Sep 2021 04:27:00.000,-45.730,117.893,1010.924936,0.027172,0.067516,-0.010140
8 Sep 2021 04:28:00.000,-44.021,121.820,1010.287054,0.029723,0.063403,-0.011084
8 Sep 2021 04:29:00.000,-42.167,125.505,1009.597178,0.031984,0.059456,-0.011870
8 Sep 2021 04:30:00.000,-40.186,128.959,1008.865131,0.033978,0.055744,-0.012487
8 Sep 2021 04:31:00.000,-38.092,132.199,1008.101344,0.035729,0.052307,-0.012926
8 Sep 2021 04:32:00.000,-35.900,135.241,1007.316709,0.037262,0.049164,-0.013181
8 Sep 2021 04:33:00.000,-33.622,138.104,1006.522427,0.038601,0.046321,-0.013247
8 Sep 2021 04:34:00.000,-31.268,140.804,1005.729846,0.039767,0.043772,-0.013124
8 Sep 2021 04:35:00.000,-28.850,143.360,1004.950299,0.040779,0.041504,-0.012813
8 Sep 2021 04:36:00.000,-26.375,145.788,1004.194945,0.041655,0.039503,-0.012319
8 Sep 2021 04:37:00.000,-23.851,148.104,1003.474604,0.042408,0.037752,-0.011648
8 Sep 2021 04:38:00.000,-21.285,150.321,1002.799606,0.043053,0.036235,-0.010811
8 Sep 2021 04:39:00.000,-18.683,152.454,1002.179635,0.043600,0.034935,-0.009817
8 Sep 2021 04:40:00.000,-16.051,154.515,1001.623595,0.044057,0.033838,-0.008683
8 Sep 2021 04:41:00.000,-13.394,156.516,1001.139476,0.044432,0.032933,-0.007424
8 Sep 2021 04:42:00.000,-10.718,158.469,1000.734240,0.044731,0.032207,-0.006059
8 Sep 2021 04:43:00.000,-8.025,160.382,1000.413716,0.044958,0.031653,-0.004606
8 Sep 2021 04:44:00.000,-5.321,162.268,1000.182516,0.045117,0.031264,-0.003087
8 Sep 2021 04:45:00.000,-2.609,164.135,1000.043971,0.045211,0.031035,-0.001523
8 Sep 2021 04:46:00.000,0.107,165.993,1000.000074,0.045240,0.030963,0.000063
8 Sep 2021 04:47:00.000,2.822,167.851,1000.051458,0.045206,0.031047,0.001647
8 Sep 2021 04:48:00.000,5.534,169.719,1000.197382,0.045107,0.031289,0.003208
8 Sep 2021 04:49:00.000,8.237,171.606,1000.435747,0.044943,0.031691,0.004723
8 Sep 2021 04:50:00.000,10.929,173.523,1000.763119,0.044710,0.032258,0.006170
8 Sep 2021 04:51:00.000,13.604,175.478,1001.174788,0.044405,0.032997,0.007528
8 Sep 2021 04:52:00.000,16.259,177.484,1001.664831,0.044024,0.033917,0.008777
8 Sep 2021 04:53:00.000,18.889,179.550,1002.226203,0.043560,0.035029,0.009901
8 Sep 2021 04:54:00.000,21.488,-178.311,1002.850836,0.043006,0.036346,0.010882
8 Sep 2021 04:55:00.000,24.051,-176.086,1003.529762,0.042353,0.037881,0.011707
8 Sep 2021 04:56:00.000,26.571,-173.762,1004.253239,0.041590,0.039651,0.012365
8 Sep 2021 04:57:00.000,29.042,-171.325,1005.010894,0.040704,0.041673,0.012845
8 Sep 2021 04:58:00.000,31.456,-168.758,1005.791874,0.039681,0.043962,0.013141
8 Sep 2021 04:59:00.000,33.804,-166.045,1006.585001,0.038502,0.046534,0.013249
8 Sep 2021 05:00:00.000,36.076,-163.169,1007.378935,0.037149,0.049401,0.013168
8 Sep 2021 05:01:00.000,38.261,-160.112,1008.162332,0.035599,0.052567,0.012898
8 Sep 2021 05:02:00.000,40.346,-156.856,1008.924012,0.033830,0.056026,0.012445
8 Sep 2021 05:03:00.000,42.318,-153.384,1009.653112,0.031816,0.059759,0.011814
8 Sep 2021 05:04:00.000,44.161,-149.681,1010.339245,0.029533,0.063722,0.011015
8 Sep 2021 05:05:00.000,45.858,-145.734,1010.972641,0.026959,0.067844,0.010060
8 Sep 2021 05:06:00.000,47.392,-141.538,1011.544290,0.024078,0.072019,0.008961
8 Sep 2021 05:07:00.000,48.743,-137.093,1012.046066,0.020882,0.076106,0.007735
8 Sep 2021 05:08:00.000,49.893,-132.410,1012.470839,0.017375,0.079925,0.006399
8 Sep 2021 05:09:00.000,50.824,-127.510,1012.812579,0.013581,0.083272,0.004972
8 Sep 2021 05:10:00.000,51.519,-122.430,1013.066433,0.009540,0.085936,0.003475
8 Sep 2021 05:11:00.000,51.965,-117.214,1013.228801,0.005312,0.087727,0.001928
8 Sep 2021 05:12:00.000,52.154,-111.921,1013.297380,0.000977,0.088505,0.000354
8 Sep 2021 05:13:00.000,52.082,-106.613,1013.271196,-0.003379,0.088207,-0.001225
8 Sep 2021 05:14:00.000,51.750,-101.355,1013.150621,-0.007665,0.086856,-0.002787
8 Sep 2021 05:15:00.000,51.165,-96.208,1012.937365,-0.011799,0.084561,-0.004309
8 Sep 2021 05:16:00.000,50.338,-91.222,1012.634454,-0.015710,0.081494,-0.005770
8 Sep 2021 05:17:00.000,49.284,-86.438,1012.246187,-0.019349,0.077861,-0.007149
8 Sep 2021 05:18:00.000,48.021,-81.885,1011.778075,-0.022686,0.073870,-0.008427
8 Sep 2021 05:19:00.000,46.566,-77.576,1011.236767,-0.025708,0.069714,-0.009584
8 Sep 2021 05:20:00.000,44.940,-73.519,1010.629957,-0.028417,0.065553,-0.010606
8 Sep 2021 05:21:00.000,43.160,-69.708,1009.966275,-0.030828,0.061509,-0.011477
8 Sep 2021 05:22:00.000,41.244,-66.134,1009.255165,-0.032960,0.057666,-0.012184
8 Sep 2021 05:23:00.000,39.207,-62.783,1008.506756,-0.034836,0.054080,-0.012718
8 Sep 2021 05:24:00.000,37.066,-59.639,1007.731717,-0.036481,0.050781,-0.013070
8 Sep 2021 05:25:00.000,34.831,-56.684,1006.941105,-0.037919,0.047781,-0.013236
8 Sep 2021 05:26:00.000,32.516,-53.901,1006.146211,-0.039173,0.045078,-0.013213
8 Sep 2021 05:27:00.000,30.131,-51.270,1005.358396,-0.040264,0.042664,-0.013000
8 Sep 2021 05:28:00.000,27.684,-48.777,1004.588931,-0.041210,0.040525,-0.012602
8 Sep 2021 05:29:00.000,25.185,-46.404,1003.848834,-0.042026,0.038644,-0.012023
8 Sep 2021 05:30:00.000,22.640,-44.137,1003.148713,-0.042727,0.037006,-0.011272
8 Sep 2021 05:31:00.000,20.057,-41.961,1002.498609,-0.043324,0.035593,-0.010359
8 Sep 2021 05:32:00.000,17.440,-39.864,1001.907854,-0.043827,0.034391,-0.009297
8 Sep 2021 05:33:00.000,14.796,-37.832,1001.384935,-0.044244,0.033386,-0.008102
8 Sep 2021 05:34:00.000,12.129,-35.856,1000.937369,-0.044583,0.032567,-0.006790
8 Sep 2021 05:35:00.000,9.444,-33.923,1000.571592,-0.044847,0.031924,-0.005380
8 Sep 2021 05:36:00.000,6.745,-32.024,1000.292868,-0.045042,0.031449,-0.003893
8 Sep 2021 05:37:00.000,4.037,-30.148,1000.105208,-0.045170,0.031136,-0.002350
8 Sep 2021 05:38:00.000,1.323,-28.287,1000.011316,-0.045233,0.030981,-0.000774
8 Sep 2021 05:39:00.000,-1.393,-26.430,1000.012542,-0.045232,0.030983,0.000814
8 Sep 2021 05:40:00.000,-4.107,-24.568,1000.108870,-0.045167,0.031142,0.002391
8 Sep 2021 05:41:00.000,-6.815,-22.692,1000.298911,-0.045037,0.031459,0.003932
8 Sep 2021 05:42:00.000,-9.513,-20.792,1000.579931,-0.044841,0.031938,0.005418
8 Sep 2021 05:43:00.000,-12.198,-18.859,1000.947883,-0.044575,0.032586,0.006825
8 Sep 2021 05:44:00.000,-14.864,-16.881,1001.397473,-0.044235,0.033410,0.008134
8 Sep 2021 05:45:00.000,-17.508,-14.848,1001.922236,-0.043815,0.034419,0.009326
8 Sep 2021 05:46:00.000,-20.124,-12.749,1002.514627,-0.043310,0.035626,0.010384
8 Sep 2021 05:47:00.000,-22.706,-10.571,1003.166138,-0.042710,0.037045,0.011293
8 Sep 2021 05:48:00.000,-25.250,-8.301,1003.867417,-0.042006,0.038689,0.012040
8 Sep 2021 05:49:00.000,-27.748,-5.925,1004.608404,-0.041187,0.040576,0.012614
8 Sep 2021 05:50:00.000,-30.193,-3.428,1005.378480,-0.040238,0.042723,0.013008
8 Sep 2021 05:51:00.000,-32.577,-0.795,1006.166619,-0.039143,0.045144,0.013215
8 Sep 2021 05:52:00.000,-34.890,1.993,1006.961546,-0.037884,0.047854,0.013234
8 Sep 2021 05:53:00.000,-37.122,4.953,1007.751898,-0.036441,0.050863,0.013063
8 Sep 2021 05:54:00.000,-39.261,8.102,1008.526389,-0.034790,0.054169,0.012706
8 Sep 2021 05:55:00.000,-41.295,11.458,1009.273970,-0.032908,0.057762,0.012168
8 Sep 2021 05:56:00.000,-43.208,15.038,1009.983985,-0.030770,0.061611,0.011456
8 Sep 2021 05:57:00.000,-44.984,18.855,1010.646319,-0.028351,0.065659,0.010582
8 Sep 2021 05:58:00.000,-46.606,22.919,1011.251548,-0.025634,0.069822,0.009556
8 Sep 2021 05:59:00.000,-48.055,27.234,1011.791065,-0.022604,0.073976,0.008395
8 Sep 2021 06:00:00.000,-49.314,31.794,1012.257202,-0.019259,0.077959,0.007115
8 Sep 2021 06:01:00.000,-50.362,36.583,1012.643337,-0.015612,0.081581,0.005733
8 Sep 2021 06:02:00.000,-51.183,41.573,1012.943991,-0.011695,0.084631,0.004270
8 Sep 2021 06:03:00.000,-51.762,46.725,1013.154894,-0.007557,0.086903,0.002747
8 Sep 2021 06:04:00.000,-52.087,51.984,1013.273057,-0.003268,0.088228,0.001185
8 Sep 2021 06:05:00.000,-52.153,57.293,1013.296802,0.001089,0.088499,-0.000395
8 Sep 2021 06:06:00.000,-51.957,62.585,1013.225793,0.005423,0.087693,-0.001968
8 Sep 2021 06:07:00.000,-51.504,67.797,1013.061036,0.009646,0.085878,-0.003514
8 Sep 2021 06:08:00.000,-50.802,72.874,1012.804870,0.013682,0.083193,-0.005010
8 Sep 2021 06:09:00.000,-49.866,77.768,1012.460929,0.017469,0.079831,-0.006434
8 Sep 2021 06:10:00.000,-48.711,82.446,1012.034094,0.020968,0.076003,-0.007768
8 Sep 2021 06:11:00.000,-47.355,86.884,1011.530427,0.024156,0.071912,-0.008991
8 Sep 2021 06:12:00.000,-45.816,91.074,1010.957084,0.027029,0.067736,-0.010086
8 Sep 2021 06:13:00.000,-44.115,95.014,1010.322214,0.029595,0.063618,-0.011038
8 Sep 2021 06:14:00.000,-42.269,98.711,1009.634851,0.031871,0.059660,-0.011833
8 Sep 2021 06:15:00.000,-40.294,102.178,1008.904780,0.033878,0.055934,-0.012459
8 Sep 2021 06:16:00.000,-38.206,105.428,1008.142404,0.035642,0.052481,-0.012908
8 Sep 2021 06:17:00.000,-36.018,108.481,1007.358594,0.037186,0.049323,-0.013172
8 Sep 2021 06:18:00.000,-33.744,111.352,1006.564539,0.038535,0.046464,-0.013248
8 Sep 2021 06:19:00.000,-31.395,114.061,1005.771583,0.039709,0.043900,-0.013135
8 Sep 2021 06:20:00.000,-28.979,116.624,1004.991064,0.040729,0.041618,-0.012835
8 Sep 2021 06:21:00.000,-26.507,119.059,1004.234154,0.041611,0.039603,-0.012350
8 Sep 2021 06:22:00.000,-23.985,121.380,1003.511695,0.042371,0.037839,-0.011688
8 Sep 2021 06:23:00.000,-21.421,123.602,1002.834047,0.043022,0.036309,-0.010859
8 Sep 2021 06:24:00.000,-18.821,125.739,1002.210932,0.043573,0.034998,-0.009874
8 Sep 2021 06:25:00.000,-16.191,127.804,1001.651298,0.044035,0.033891,-0.008747
8 Sep 2021 06:26:00.000,-13.536,129.808,1001.163188,0.044414,0.032976,-0.007494
8 Sep 2021 06:27:00.000,-10.860,131.762,1000.753618,0.044717,0.032241,-0.006133
8 Sep 2021 06:28:00.000,-8.168,133.678,1000.428482,0.044948,0.031678,-0.004685
8 Sep 2021 06:29:00.000,-5.464,135.564,1000.192458,0.045110,0.031281,-0.003168
8 Sep 2021 06:30:00.000,-2.752,137.432,1000.048945,0.045207,0.031043,-0.001607
8 Sep 2021 06:31:00.000,-0.037,139.290,1000.000009,0.045240,0.030963,-0.000022
8 Sep 2021 06:32:00.000,2.679,141.148,1000.046354,0.045209,0.031039,0.001564
8 Sep 2021 06:33:00.000,5.390,143.016,1000.187314,0.045114,0.031272,0.003126
8 Sep 2021 06:34:00.000,8.094,144.902,1000.420859,0.044953,0.031665,0.004644
8 Sep 2021 06:35:00.000,10.787,146.816,1000.743626,0.044724,0.032224,0.006095
8 Sep 2021 06:36:00.000,13.463,148.770,1001.150969,0.044423,0.032954,0.007458
8 Sep 2021 06:37:00.000,16.119,150.772,1001.637030,0.044046,0.033864,0.008714
8 Sep 2021 06:38:00.000,18.750,152.835,1002.194819,0.043587,0.034966,0.009845
8 Sep 2021 06:39:00.000,21.351,154.970,1002.816320,0.043038,0.036271,0.010834
8 Sep 2021 06:40:00.000,23.916,157.190,1003.492610,0.042390,0.037794,0.011668
8 Sep 2021 06:41:00.000,26.439,159.508,1004.213983,0.041634,0.039552,0.012334
8 Sep 2021 06:42:00.000,28.913,161.939,1004.970097,0.040755,0.041559,0.012824
8 Sep 2021 06:43:00.000,31.330,164.499,1005.750120,0.039739,0.043834,0.013130
8 Sep 2021 06:44:00.000,33.681,167.203,1006.542888,0.038569,0.046391,0.013248
8 Sep 2021 06:45:00.000,35.958,170.070,1007.337063,0.037225,0.049241,0.013177
8 Sep 2021 06:46:00.000,38.147,173.117,1008.121301,0.035687,0.052392,0.012917
8 Sep 2021 06:47:00.000,40.238,176.362,1008.884407,0.033929,0.055836,0.012473
8 Sep 2021 06:48:00.000,42.216,179.822,1009.615497,0.031929,0.059555,0.011852
8 Sep 2021 06:49:00.000,44.067,-176.487,1010.304156,0.029661,0.063507,0.011062
8 Sep 2021 06:50:00.000,45.772,-172.554,1010.940577,0.027103,0.067623,0.010114
8 Sep 2021 06:51:00.000,47.315,-168.371,1011.515708,0.024238,0.071799,0.009022
8 Sep 2021 06:52:00.000,48.676,-163.939,1012.021371,0.021059,0.075894,0.007803
8 Sep 2021 06:53:00.000,49.837,-159.268,1012.450383,0.017569,0.079732,0.006472
8 Sep 2021 06:54:00.000,50.780,-154.379,1012.796650,0.013789,0.083110,0.005049
8 Sep 2021 06:55:00.000,51.488,-149.307,1013.055260,0.009759,0.085815,0.003555
8 Sep 2021 06:56:00.000,51.948,-144.097,1013.222541,0.005540,0.087657,0.002011
8 Sep 2021 06:57:00.000,52.151,-138.806,1013.296122,0.001208,0.088491,0.000438
8 Sep 2021 06:58:00.000,52.093,-133.498,1013.274958,-0.003150,0.088249,-0.001142
8 Sep 2021 06:59:00.000,51.774,-128.236,1013.159349,-0.007442,0.086952,-0.002705
8 Sep 2021 07:00:00.000,51.202,-123.081,1012.950936,-0.011585,0.084704,-0.004230
8 Sep 2021 07:01:00.000,50.387,-118.085,1012.652676,-0.015509,0.081673,-0.005694
8 Sep 2021 07:02:00.000,49.345,-113.290,1012.268799,-0.019164,0.078064,-0.007078
8 Sep 2021 07:03:00.000,48.092,-108.724,1011.804758,-0.022517,0.074087,-0.008362
8 Sep 2021 07:04:00.000,46.648,-104.402,1011.267142,-0.025555,0.069936,-0.009526
8 Sep 2021 07:05:00.000,45.030,-100.331,1010.663591,-0.028281,0.065772,-0.010556
8 Sep 2021 07:06:00.000,43.258,-96.507,1010.002690,-0.030708,0.061718,-0.011435
8 Sep 2021 07:07:00.000,41.348,-92.921,1009.293843,-0.032853,0.057864,-0.012151
8 Sep 2021 07:08:00.000,39.318,-89.559,1008.547145,-0.034742,0.054263,-0.012694
8 Sep 2021 07:09:00.000,37.181,-86.405,1007.773241,-0.036399,0.050949,-0.013056
8 Sep 2021 07:10:00.000,34.952,-83.440,1006.983172,-0.037848,0.047932,-0.013232
8 Sep 2021 07:11:00.000,32.641,-80.648,1006.188220,-0.039111,0.045214,-0.013218
8 Sep 2021 07:12:00.000,30.259,-78.010,1005.399746,-0.040210,0.042785,-0.013016
8 Sep 2021 07:13:00.000,27.815,-75.510,1004.629031,-0.041163,0.040631,-0.012628
8 Sep 2021 07:14:00.000,25.319,-73.131,1003.887109,-0.041986,0.038737,-0.012058
8 Sep 2021 07:15:00.000,22.776,-70.859,1003.184613,-0.042692,0.037086,-0.011316
8 Sep 2021 07:16:00.000,20.194,-68.678,1002.531620,-0.043295,0.035662,-0.010411
8 Sep 2021 07:17:00.000,17.579,-66.577,1001.937503,-0.043802,0.034450,-0.009357
8 Sep 2021 07:18:00.000,14.937,-64.543,1001.410795,-0.044224,0.033435,-0.008168
8 Sep 2021 07:19:00.000,12.271,-62.563,1000.959067,-0.044567,0.032606,-0.006862
8 Sep 2021 07:20:00.000,9.587,-60.629,1000.588817,-0.044835,0.031954,-0.005457
8 Sep 2021 07:21:00.000,6.889,-58.728,1000.305372,-0.045033,0.031470,-0.003974
8 Sep 2021 07:22:00.000,4.181,-56.851,1000.112811,-0.045164,0.031148,-0.002433
8 Sep 2021 07:23:00.000,1.467,-54.989,1000.013908,-0.045231,0.030986,-0.000858
8 Sep 2021 07:24:00.000,-1.249,-53.133,1000.010087,-0.045233,0.030979,0.000730
8 Sep 2021 07:25:00.000,-3.963,-51.271,1000.101402,-0.045172,0.031130,0.002308
8 Sep 2021 07:26:00.000,-6.672,-49.396,1000.286538,-0.045046,0.031438,0.003852
8 Sep 2021 07:27:00.000,-9.371,-47.498,1000.562831,-0.044853,0.031909,0.005341
8 Sep 2021 07:28:00.000,-12.056,-45.566,1000.926303,-0.044591,0.032547,0.006753
8 Sep 2021 07:29:00.000,-14.724,-43.591,1001.371723,-0.044255,0.033362,0.008067
8 Sep 2021 07:30:00.000,-17.369,-41.562,1001.892685,-0.043839,0.034361,0.009266
8 Sep 2021 07:31:00.000,-19.986,-39.466,1002.481701,-0.043339,0.035557,0.010332
8 Sep 2021 07:32:00.000,-22.571,-37.293,1003.130310,-0.042744,0.036964,0.011249
8 Sep 2021 07:33:00.000,-25.116,-35.028,1003.829200,-0.042046,0.038596,0.012005
8 Sep 2021 07:34:00.000,-27.617,-32.658,1004.568346,-0.041233,0.040470,0.012589
8 Sep 2021 07:35:00.000,-30.065,-30.168,1005.337156,-0.040292,0.042602,0.012992
8 Sep 2021 07:36:00.000,-32.452,-27.542,1006.124620,-0.039205,0.045009,0.013209
8 Sep 2021 07:37:00.000,-34.769,-24.763,1006.919472,-0.037956,0.047704,0.013238
8 Sep 2021 07:38:00.000,-37.006,-21.813,1007.710350,-0.036523,0.050696,0.013077
8 Sep 2021 07:39:00.000,-39.151,-18.674,1008.485961,-0.034883,0.053987,0.012730
8 Sep 2021 07:40:00.000,-41.190,-15.329,1009.235239,-0.033014,0.057565,0.012201
8 Sep 2021 07:41:00.000,-43.110,-11.762,1009.947501,-0.030890,0.061401,0.011498
8 Sep 2021 07:42:00.000,-44.893,-7.957,1010.612603,-0.028487,0.065441,0.010632
8 Sep 2021 07:43:00.000,-46.524,-3.906,1011.221079,-0.025785,0.069601,0.009614
8 Sep 2021 07:44:00.000,-47.983,0.395,1011.764276,-0.022772,0.073758,0.008460
8 Sep 2021 07:45:00.000,-49.252,4.942,1012.234473,-0.019444,0.077756,0.007185
8 Sep 2021 07:46:00.000,-50.312,9.720,1012.624993,-0.015813,0.081402,0.005809
8 Sep 2021 07:47:00.000,-51.145,14.701,1012.930290,-0.011908,0.084487,0.004350
8 Sep 2021 07:48:00.000,-51.737,19.844,1013.146032,-0.007780,0.086805,0.002829
8 Sep 2021 07:49:00.000,-52.077,25.100,1013.269159,-0.003497,0.088184,0.001268
8 Sep 2021 07:50:00.000,-52.156,30.407,1013.297923,0.000858,0.088512,-0.000311
8 Sep 2021 07:51:00.000,-51.974,35.702,1013.231917,0.005195,0.087762,-0.001885
8 Sep 2021 07:52:00.000,-51.534,40.920,1013.072078,0.009427,0.085997,-0.003433
8 Sep 2021 07:53:00.000,-50.846,46.005,1012.820671,0.013474,0.083354,-0.004932
8 Sep 2021 07:54:00.000,-49.921,50.910,1012.481266,0.017276,0.080023,-0.006361
8 Sep 2021 07:55:00.000,-48.777,55.600,1012.058678,0.020790,0.076214,-0.007700
8 Sep 2021 07:56:00.000,-47.431,60.051,1011.558909,0.023995,0.072132,-0.008929
8 Sep 2021 07:57:00.000,-45.902,64.254,1010.989058,0.026885,0.067957,-0.010032
8 Sep 2021 07:58:00.000,-44.209,68.208,1010.357227,0.029467,0.063832,-0.010991
8 Sep 2021 07:59:00.000,-42.370,71.917,1009.672404,0.031757,0.059864,-0.011795
8 Sep 2021 08:00:00.000,-40.401,75.396,1008.944339,0.033778,0.056125,-0.012430
8 Sep 2021 08:01:00.000,-38.319,78.657,1008.183404,0.035554,0.052657,-0.012888
8 Sep 2021 08:02:00.000,-36.136,81.719,1007.400451,0.037110,0.049483,-0.013163
8 Sep 2021 08:03:00.000,-33.867,84.600,1006.606654,0.038468,0.046608,-0.013249
8 Sep 2021 08:04:00.000,-31.521,87.317,1005.813354,0.039651,0.044028,-0.013146
8 Sep 2021 08:05:00.000,-29.109,89.888,1005.031895,0.040678,0.041732,-0.012855
8 Sep 2021 08:06:00.000,-26.639,92.329,1004.273459,0.041568,0.039703,-0.012380
8 Sep 2021 08:07:00.000,-24.120,94.655,1003.548912,0.042334,0.037926,-0.011728
8 Sep 2021 08:08:00.000,-21.558,96.882,1002.868641,0.042990,0.036385,-0.010907
8 Sep 2021 08:09:00.000,-18.960,99.024,1002.242407,0.043546,0.035062,-0.009930
8 Sep 2021 08:10:00.000,-16.331,101.092,1001.679202,0.044012,0.033945,-0.008810
8 Sep 2021 08:11:00.000,-13.677,103.099,1001.187119,0.044396,0.033020,-0.007563
8 Sep 2021 08:12:00.000,-11.002,105.056,1000.773233,0.044702,0.032276,-0.006208
8 Sep 2021 08:13:00.000,-8.311,106.973,1000.443498,0.044937,0.031704,-0.004763
8 Sep 2021 08:14:00.000,-5.607,108.861,1000.202660,0.045103,0.031298,-0.003250
8 Sep 2021 08:15:00.000,-2.896,110.729,1000.054185,0.045204,0.031052,-0.001690
8 Sep 2021 08:16:00.000,-0.181,112.588,1000.000211,0.045240,0.030963,-0.000106
8 Sep 2021 08:17:00.000,2.535,114.446,1000.041517,0.045212,0.031031,0.001480
8 Sep 2021 08:18:00.000,5.247,116.312,1000.177506,0.045121,0.031256,0.003045
8 Sep 2021 08:19:00.000,7.951,118.197,1000.406221,0.044963,0.031641,0.004565
8 Sep 2021 08:20:00.000,10.644,120.110,1000.724369,0.044738,0.032190,0.006020
8 Sep 2021 08:21:00.000,13.322,122.061,1001.127372,0.044441,0.032911,0.007389
8 Sep 2021 08:22:00.000,15.979,124.060,1001.609430,0.044068,0.033811,0.008651
8 Sep 2021 08:23:00.000,18.612,126.120,1002.163614,0.043613,0.034902,0.009788
8 Sep 2021 08:24:00.000,21.214,128.251,1002.781958,0.043069,0.036196,0.010786
8 Sep 2021 08:25:00.000,23.781,130.466,1003.455584,0.042427,0.037708,0.011628
8 Sep 2021 08:26:00.000,26.307,132.778,1004.174824,0.041677,0.039452,0.012303
8 Sep 2021 08:27:00.000,28.783,135.203,1004.929367,0.040804,0.041446,0.012802
8 Sep 2021 08:28:00.000,31.203,137.755,1005.708402,0.039796,0.043707,0.013118
8 Sep 2021 08:29:00.000,33.559,140.452,1006.500778,0.038635,0.046248,0.013246
8 Sep 2021 08:30:00.000,35.839,143.310,1007.295164,0.037301,0.049083,0.013185
8 Sep 2021 08:31:00.000,38.034,146.347,1008.080211,0.035774,0.052217,0.012936
8 Sep 2021 08:32:00.000,40.130,149.581,1008.844711,0.034028,0.055647,0.012502
8 Sep 2021 08:33:00.000,42.115,153.029,1009.577763,0.032041,0.059352,0.011889
8 Sep 2021 08:34:00.000,43.972,156.707,1010.268920,0.029788,0.063293,0.011108
8 Sep 2021 08:35:00.000,45.686,160.628,1010.908341,0.027246,0.067403,0.010168
8 Sep 2021 08:36:00.000,47.238,164.797,1011.486930,0.024398,0.071578,0.009084
8 Sep 2021 08:37:00.000,48.609,169.216,1011.996461,0.021235,0.075682,0.007870
8 Sep 2021 08:38:00.000,49.781,173.875,1012.429694,0.017761,0.079539,0.006545
8 Sep 2021 08:39:00.000,50.736,178.753,1012.780476,0.013995,0.082946,0.005127
8 Sep 2021 08:40:00.000,51.457,-176.183,1013.043830,0.009978,0.085692,0.003636
8 Sep 2021 08:41:00.000,51.930,-170.979,1013.216018,0.005767,0.087584,0.002093
8 Sep 2021 08:42:00.000,52.147,-165.691,1013.294598,0.001438,0.088473,0.000521
8 Sep 2021 08:43:00.000,52.102,-160.382,1013.278454,-0.002920,0.088289,-0.001058
8 Sep 2021 08:44:00.000,51.797,-155.116,1013.167817,-0.007217,0.087046,-0.002623
8 Sep 2021 08:45:00.000,51.238,-149.954,1012.964255,-0.011370,0.084844,-0.004150
8 Sep 2021 08:46:00.000,50.436,-144.949,1012.670656,-0.015308,0.081850,-0.005619
8 Sep 2021 08:47:00.000,49.406,-140.143,1012.291187,-0.018978,0.078266,-0.007007
8 Sep 2021 08:48:00.000,48.164,-135.564,1011.831234,-0.022347,0.074304,-0.008297
8 Sep 2021 08:49:00.000,46.729,-131.229,1011.297331,-0.025402,0.070157,-0.009468
